-2.462590, 0.029849
-2.461590, 0.028936
-2.460590, 0.028022
-2.459590, 0.027107
-2.458590, 0.026192
-2.457590, 0.025276
-2.456590, 0.024359
-2.455590, 0.023442
-2.454590, 0.022523
-2.453590, 0.021604
-2.452590, 0.020684
-2.451590, 0.019764
-2.450590, 0.018842
-2.449590, 0.017921
-2.448590, 0.016998
-2.447590, 0.016074
-2.446590, 0.015150
-2.445590, 0.014225
-2.444590, 0.013299
-2.443590, 0.012372
-2.442590, 0.011445
-2.441590, 0.010517
-2.440590, 0.009588
-2.439590, 0.008658
-2.438590, 0.007728
-2.437590, 0.006797
-2.436590, 0.005865
-2.435590, 0.004932
-2.434590, 0.003999
-2.433590, 0.003065
-2.432590, 0.002130
-2.431590, 0.001194
-2.430590, 0.000258
-2.429590, -0.000680
-2.428590, -0.001617
-2.427590, -0.002556
-2.426590, -0.003496
-2.425590, -0.004436
-2.424590, -0.005377
-2.423590, -0.006319
-2.422590, -0.007261
-2.421590, -0.008205
-2.420590, -0.009149
-2.419590, -0.010094
-2.418590, -0.011040
-2.417590, -0.011986
-2.416590, -0.012933
-2.415590, -0.013881
-2.414590, -0.014830
-2.413590, -0.015779
-2.412590, -0.016730
-2.411590, -0.017680
-2.410590, -0.018632
-2.409590, -0.019585
-2.408590, -0.020538
-2.407590, -0.021492
-2.406590, -0.022447
-2.405590, -0.023403
-2.404590, -0.024359
-2.403590, -0.025317
-2.402590, -0.026275
-2.401590, -0.027233
-2.400590, -0.028193
-2.399590, -0.029153
-2.398590, -0.030114
-2.397590, -0.031076
-2.396590, -0.032039
-2.395590, -0.033002
-2.394590, -0.033967
-2.393590, -0.034932
-2.392590, -0.035897
-2.391590, -0.036864
-2.390590, -0.037831
-2.389590, -0.038799
-2.388590, -0.039769
-2.387590, -0.040738
-2.386590, -0.041709
-2.385590, -0.042680
-2.384590, -0.043652
-2.383590, -0.044625
-2.382590, -0.045599
-2.381590, -0.046573
-2.380590, -0.047548
-2.379590, -0.048524
-2.378590, -0.049501
-2.377590, -0.050479
-2.376590, -0.051457
-2.375590, -0.052436
-2.374590, -0.053416
-2.373590, -0.054397
-2.372590, -0.055379
-2.371590, -0.056361
-2.370590, -0.057344
-2.369590, -0.058328
-2.368590, -0.059313
-2.367590, -0.060299
-2.366590, -0.061285
-2.365590, -0.062272
-2.364590, -0.063260
-2.363590, -0.064249
-2.362590, -0.065238
-2.361590, -0.066229
-2.360590, -0.067220
-2.359590, -0.068211
-2.358590, -0.069204
-2.357590, -0.070198
-2.356590, -0.071192
-2.355590, -0.072187
-2.354590, -0.073183
-2.353590, -0.074180
-2.352590, -0.075178
-2.351590, -0.076176
-2.350590, -0.077175
-2.349590, -0.078175
-2.348590, -0.079176
-2.347590, -0.080177
-2.346590, -0.081180
-2.345590, -0.082183
-2.344590, -0.083187
-2.343590, -0.084192
-2.342590, -0.085198
-2.341590, -0.086204
-2.340590, -0.087211
-2.339590, -0.088219
-2.338590, -0.089228
-2.337590, -0.090238
-2.336590, -0.091249
-2.335590, -0.092260
-2.334590, -0.093272
-2.333590, -0.094285
-2.332590, -0.095299
-2.331590, -0.096313
-2.330590, -0.097329
-2.329590, -0.098345
-2.328590, -0.099362
-2.327590, -0.100380
-2.326590, -0.101398
-2.325590, -0.102418
-2.324590, -0.103439
-2.323590, -0.104459
-2.322590, -0.105482
-2.321590, -0.106504
-2.320590, -0.107528
-2.319590, -0.108553
-2.318590, -0.109578
-2.317590, -0.110604
-2.316590, -0.111631
-2.315590, -0.112659
-2.314590, -0.113687
-2.313590, -0.114717
-2.312590, -0.115747
-2.311590, -0.116778
-2.310590, -0.117810
-2.309590, -0.118842
-2.308590, -0.119876
-2.307590, -0.120910
-2.306590, -0.121946
-2.305590, -0.122982
-2.304590, -0.124019
-2.303590, -0.125056
-2.302590, -0.126095
-2.301590, -0.127134
-2.300590, -0.128174
-2.299590, -0.129215
-2.298590, -0.130257
-2.297590, -0.131300
-2.296590, -0.132344
-2.295590, -0.133388
-2.294590, -0.134433
-2.293590, -0.135479
